diacritic,pronunciation,label,values,triggers,weight
VOICE_1,VOICE,VOICE,set(),set(),9.700000000000001
VOICE_2,VOICE,VOICE,set(),"{('null', frozenset()), ('e', frozenset({'+atomic'}))}",10.3
TILLDIM_1,TILLDIM,TILLDIM,set(),set(),10.0
TILLDIM_2,TILLDIM,TILLDIM,set(),"{('null', frozenset()), ('a', frozenset({'+atomic'}))}",10.5
MUSHROOM_1,MUSHROOM,MUSHROOM,set(),set(),10.0
MUSHROOM_2,MUSHROOM,MUSHROOM,set(),"{('null', frozenset()), ('i', frozenset({'-atomic'}))}",9.8
LIZARD_1,LIZARD,LIZARD,set(),set(),9.9
LIZARD_2,LIZARD,LIZARD,set(),"{('null', frozenset()), ('a', frozenset({'+atomic'}))}",10.0
TRACTOR_1,TRACTOR,TRACTOR,set(),set(),9.600000000000001
TRACTOR_2,TRACTOR,TRACTOR,set(),"{('null', frozenset()), ('e', frozenset({'+atomic'}))}",9.8
DARKNESS_1,DARKNESS,DARKNESS,set(),set(),9.9
DARKNESS_2,DARKNESS,DARKNESS,set(),"{('null', frozenset()), ('o', frozenset({'+atomic'}))}",10.5
SNAILB_1,SNAILB,SNAILB,set(),set(),10.0
SNAILB_2,SNAILB,SNAILB,set(),"{('null', frozenset()), ('a', frozenset({'+atomic'}))}",10.5
SEED_1,SEED,SEED,set(),set(),9.9
SEED_2,SEED,SEED,set(),"{('null', frozenset()), ('i', frozenset({'-atomic'}))}",10.0
STRAWBERRY_3,STRAWBERRY,STRAWBERRY,set(),"{('null', frozenset()), ('a', frozenset({'+atomic'}))}",9.8
STRAWBERRY_4,STRAWBERRY,STRAWBERRY,set(),"{('null', frozenset()), ('a', frozenset({'+atomic'})), ('e', frozenset({'-atomic'}))}",10.8
STREAM_1,STREAM,STREAM,set(),set(),10.5
STREAM_2,STREAM,STREAM,set(),"{('null', frozenset()), ('o', frozenset({'+atomic'}))}",10.0
HICCUP_1,HICCUP,HICCUP,set(),set(),9.9
HICCUP_2,HICCUP,HICCUP,set(),"{('null', frozenset()), ('o', frozenset({'+atomic'}))}",10.5
SHIT_1,SHIT,SHIT,set(),set(),9.8
SHIT_2,SHIT,SHIT,set(),"{('null', frozenset()), ('a', frozenset({'+atomic'}))}",11.0
PENCIL_3,PENCIL,PENCIL,set(),"{('null', frozenset()), ('e', frozenset({'-atomic'}))}",11.4
PENCIL_4,PENCIL,PENCIL,set(),"{('a', frozenset({'+atomic'})), ('null', frozenset()), ('e', frozenset({'-atomic'}))}",11.100000000000001
BUCKET_1,BUCKET,BUCKET,set(),set(),9.8
BUCKET_2,BUCKET,BUCKET,set(),"{('null', frozenset()), ('o', frozenset({'+atomic'}))}",9.700000000000001
SOCKDIMB_3,SOCKDIMB,SOCKDIMB,set(),"{('null', frozenset()), ('o', frozenset({'+atomic'}))}",10.0
SOCKDIMB_4,SOCKDIMB,SOCKDIMB,set(),"{('null', frozenset()), ('o', frozenset({'+atomic'})), ('i', frozenset({'-atomic'}))}",10.0
CENTDIM_1,CENTDIM,CENTDIM,set(),set(),9.500000000000002
CENTDIM_2,CENTDIM,CENTDIM,set(),"{('null', frozenset()), ('o', frozenset({'+atomic'}))}",10.3
LIGHT_3,LIGHT,LIGHT,set(),"{('null', frozenset()), ('i', frozenset({'-atomic'}))}",10.0
LIGHT_4,LIGHT,LIGHT,set(),"{('null', frozenset()), ('e', frozenset({'+atomic'})), ('i', frozenset({'-atomic'}))}",9.9
WRIST_1,WRIST,WRIST,set(),set(),10.0
WRIST_2,WRIST,WRIST,set(),"{('null', frozenset()), ('o', frozenset({'+atomic'}))}",9.9
SHEEPDIM_1,SHEEPDIM,SHEEPDIM,set(),set(),9.8
SHEEPDIM_2,SHEEPDIM,SHEEPDIM,set(),"{('null', frozenset()), ('a', frozenset({'+atomic'}))}",11.5
HANDDIM_3,HANDDIM,HANDDIM,set(),"{('null', frozenset()), ('a', frozenset({'+atomic'}))}",10.5
HANDDIM_4,HANDDIM,HANDDIM,set(),"{('null', frozenset()), ('a', frozenset({'+atomic'})), ('e', frozenset({'-atomic'}))}",10.0
SCISSOR_1,SCISSOR,SCISSOR,set(),set(),9.8
SCISSOR_2,SCISSOR,SCISSOR,set(),"{('null', frozenset()), ('e', frozenset({'+atomic'}))}",9.9
LEG_3,LEG,LEG,set(),"{('null', frozenset()), ('a', frozenset({'+atomic'}))}",10.5
LEG_4,LEG,LEG,set(),"{('null', frozenset()), ('a', frozenset({'+atomic'})), ('e', frozenset({'-atomic'}))}",10.0
CROCODILE_1,CROCODILE,CROCODILE,set(),set(),9.8
CROCODILE_2,CROCODILE,CROCODILE,set(),"{('null', frozenset()), ('o', frozenset({'+atomic'}))}",10.0
PLANTDIM_1,PLANTDIM,PLANTDIM,set(),set(),10.0
PLANTDIM_2,PLANTDIM,PLANTDIM,set(),"{('null', frozenset()), ('a', frozenset({'+atomic'}))}",10.5
PROBLEM_1,PROBLEM,PROBLEM,set(),set(),9.9
PROBLEM_2,PROBLEM,PROBLEM,set(),"{('null', frozenset()), ('a', frozenset({'+atomic'}))}",9.8
CAMEL_1,CAMEL,CAMEL,set(),set(),9.9
CAMEL_2,CAMEL,CAMEL,set(),"{('null', frozenset()), ('o', frozenset({'+atomic'}))}",9.9
HUMP_1,HUMP,HUMP,set(),set(),10.0
HUMP_2,HUMP,HUMP,set(),"{('null', frozenset()), ('a', frozenset({'+atomic'}))}",10.3
PUBLICITY_1,PUBLICITY,PUBLICITY,set(),set(),10.0
PUBLICITY_2,PUBLICITY,PUBLICITY,set(),"{('null', frozenset({'+atomic'})), ('null', frozenset())}",9.9
WOLF_1,WOLF,WOLF,set(),set(),8.400000000000006
WOLF_2,WOLF,WOLF,set(),"{('null', frozenset()), ('o', frozenset({'+atomic'}))}",10.100000000000005
PIGLETDIM_1,PIGLETDIM,PIGLETDIM,set(),set(),9.700000000000001
PIGLETDIM_2,PIGLETDIM,PIGLETDIM,set(),"{('null', frozenset()), ('o', frozenset({'+atomic'}))}",9.9
BOTTOM_1,BOTTOM,BOTTOM,set(),set(),10.4
BOTTOM_2,BOTTOM,BOTTOM,set(),"{('null', frozenset()), ('o', frozenset({'+atomic'}))}",9.9
HANDLEA_1,HANDLEA,HANDLEA,set(),set(),10.0
HANDLEA_2,HANDLEA,HANDLEA,set(),"{('null', frozenset()), ('e', frozenset({'-atomic'}))}",9.9
SCREW_1,SCREW,SCREW,set(),set(),9.9
SCREW_2,SCREW,SCREW,set(),"{('null', frozenset()), ('i', frozenset({'-atomic'}))}",10.0
FISHINGLINE_1,FISHINGLINE,FISHINGLINE,set(),set(),10.0
FISHINGLINE_2,FISHINGLINE,FISHINGLINE,set(),"{('null', frozenset()), ('a', frozenset({'+atomic'}))}",10.5
RACKET_1,RACKET,RACKET,set(),set(),10.9
RACKET_2,RACKET,RACKET,set(),"{('null', frozenset()), ('e', frozenset({'-atomic'}))}",10.4
ENCLOSURE_1,ENCLOSURE,ENCLOSURE,set(),set(),9.600000000000001
ENCLOSURE_2,ENCLOSURE,ENCLOSURE,set(),"{('null', frozenset()), ('o', frozenset({'+atomic'}))}",10.8
FELTTIPPEN_1,FELTTIPPEN,FELTTIPPEN,set(),set(),10.3
FELTTIPPEN_2,FELTTIPPEN,FELTTIPPEN,set(),"{('null', frozenset()), ('o', frozenset({'+atomic'}))}",10.0
LIFESAVER_1,LIFESAVER,LIFESAVER,set(),set(),10.4
LIFESAVER_2,LIFESAVER,LIFESAVER,set(),"{('null', frozenset()), ('e', frozenset({'+atomic'}))}",10.5
POLICE_1,POLICE,POLICE,set(),set(),10.0
POLICE_2,POLICE,POLICE,set(),"{('null', frozenset()), ('a', frozenset({'+atomic'}))}",9.9
PYJAMASDIM_1,PYJAMASDIM,PYJAMASDIM,set(),set(),9.500000000000002
PYJAMASDIM_2,PYJAMASDIM,PYJAMASDIM,set(),"{('null', frozenset()), ('o', frozenset({'+atomic'}))}",10.8
CAROUSEL_3,CAROUSEL,CAROUSEL,set(),"{('null', frozenset()), ('e', frozenset({'-atomic'}))}",10.0
CAROUSEL_4,CAROUSEL,CAROUSEL,set(),"{('a', frozenset({'+atomic'})), ('null', frozenset()), ('e', frozenset({'-atomic'}))}",10.0
TROUSERS_1,TROUSERS,TROUSERS,set(),set(),9.9
TROUSERS_2,TROUSERS,TROUSERS,set(),"{('null', frozenset()), ('null', frozenset({'-atomic'}))}",9.500000000000002
PYJAMAS_1,PYJAMAS,PYJAMAS,set(),set(),9.8
PYJAMAS_2,PYJAMAS,PYJAMAS,set(),"{('null', frozenset()), ('a', frozenset({'+atomic'}))}",10.200000000000001
BLITZ_1,BLITZ,BLITZ,set(),set(),10.0
BLITZ_2,BLITZ,BLITZ,set(),"{('null', frozenset({'+atomic'})), ('null', frozenset())}",9.9
NAME_1,NAME,NAME,set(),set(),9.8
NAME_2,NAME,NAME,set(),"{('null', frozenset()), ('i', frozenset({'-atomic'}))}",9.8
NAPPY_3,NAPPY,NAPPY,set(),"{('null', frozenset()), ('i', frozenset({'-atomic'}))}",10.4
NAPPY_4,NAPPY,NAPPY,set(),"{('null', frozenset()), ('o', frozenset({'+atomic'})), ('i', frozenset({'-atomic'}))}",10.4
GARAGE_1,GARAGE,GARAGE,set(),set(),9.9
GARAGE_2,GARAGE,GARAGE,set(),"{('null', frozenset({'+atomic'})), ('null', frozenset())}",9.600000000000001
AFTERNOON_1,AFTERNOON,AFTERNOON,set(),set(),10.0
AFTERNOON_2,AFTERNOON,AFTERNOON,set(),"{('null', frozenset()), ('o', frozenset({'+atomic'}))}",10.5
SNOW_1,SNOW,SNOW,set(),set(),9.700000000000001
SNOW_2,SNOW,SNOW,set(),"{('null', frozenset()), ('e', frozenset({'+atomic'}))}",10.0
STORM_1,STORM,STORM,set(),set(),10.5
STORM_2,STORM,STORM,set(),"{('null', frozenset()), ('a', frozenset({'+atomic'}))}",10.0
WEEK_1,WEEK,WEEK,set(),set(),10.9
WEEK_2,WEEK,WEEK,set(),"{('null', frozenset()), ('a', frozenset({'+atomic'}))}",10.5
HANDBAGDIM_1,HANDBAGDIM,HANDBAGDIM,set(),set(),9.9
HANDBAGDIM_2,HANDBAGDIM,HANDBAGDIM,set(),"{('null', frozenset()), ('a', frozenset({'+atomic'}))}",10.0
TONGUE_1,TONGUE,TONGUE,set(),set(),10.4
TONGUE_2,TONGUE,TONGUE,set(),"{('null', frozenset()), ('a', frozenset({'+atomic'}))}",10.5
CAPBDIM_1,CAPBDIM,CAPBDIM,set(),set(),9.9
CAPBDIM_2,CAPBDIM,CAPBDIM,set(),"{('null', frozenset()), ('o', frozenset({'+atomic'}))}",10.0
KEYA_1,KEYA,KEYA,set(),set(),9.9
KEYA_2,KEYA,KEYA,set(),"{('null', frozenset()), ('i', frozenset({'-atomic'}))}",9.8
LIGHTHOUSE_1,LIGHTHOUSE,LIGHTHOUSE,set(),set(),10.0
LIGHTHOUSE_2,LIGHTHOUSE,LIGHTHOUSE,set(),"{('null', frozenset()), ('i', frozenset({'-atomic'}))}",9.9
WHEELA_1,WHEELA,WHEELA,set(),set(),9.9
WHEELA_2,WHEELA,WHEELA,set(),"{('null', frozenset()), ('e', frozenset({'+atomic'}))}",10.4
SOFA_3,SOFA,SOFA,set(),"{('null', frozenset()), ('i', frozenset({'-atomic'}))}",9.9
SOFA_4,SOFA,SOFA,set(),"{('null', frozenset()), ('o', frozenset({'+atomic'})), ('i', frozenset({'-atomic'}))}",10.0
HORSEY_1,HORSEY,HORSEY,set(),set(),10.0
HORSEY_2,HORSEY,HORSEY,set(),"{('null', frozenset()), ('o', frozenset({'+atomic'}))}",9.9
NAILDIM_1,NAILDIM,NAILDIM,set(),set(),9.9
NAILDIM_2,NAILDIM,NAILDIM,set(),"{('null', frozenset()), ('o', frozenset({'+atomic'}))}",9.700000000000001
BRUSH_1,BRUSH,BRUSH,set(),set(),9.9
BRUSH_2,BRUSH,BRUSH,set(),"{('null', frozenset()), ('o', frozenset({'+atomic'}))}",10.0
FORCE_1,FORCE,FORCE,set(),set(),9.9
FORCE_2,FORCE,FORCE,set(),"{('null', frozenset()), ('e', frozenset({'-atomic'}))}",10.0
CAT_3,CAT,CAT,set(),"{('null', frozenset()), ('i', frozenset({'-atomic'}))}",9.600000000000001
CAT_4,CAT,CAT,set(),"{('null', frozenset()), ('o', frozenset({'+atomic'})), ('i', frozenset({'-atomic'}))}",10.100000000000001
WHISTLE_1,WHISTLE,WHISTLE,set(),set(),10.0
WHISTLE_2,WHISTLE,WHISTLE,set(),"{('null', frozenset()), ('o', frozenset({'+atomic'}))}",10.5
KAZOO_1,KAZOO,KAZOO,set(),set(),9.9
KAZOO_2,KAZOO,KAZOO,set(),"{('null', frozenset({'+atomic'})), ('null', frozenset())}",10.0
BALLOONDIM_3,BALLOONDIM,BALLOONDIM,set(),"{('null', frozenset()), ('i', frozenset({'-atomic'}))}",9.800000000000002
BALLOONDIM_4,BALLOONDIM,BALLOONDIM,set(),"{('null', frozenset()), ('o', frozenset({'+atomic'})), ('i', frozenset({'-atomic'}))}",10.200000000000001
CONTOUR_1,CONTOUR,CONTOUR,set(),set(),9.9
CONTOUR_2,CONTOUR,CONTOUR,set(),"{('null', frozenset()), ('o', frozenset({'+atomic'}))}",9.9
CHEEK_1,CHEEK,CHEEK,set(),set(),9.9
CHEEK_2,CHEEK,CHEEK,set(),"{('null', frozenset()), ('e', frozenset({'-atomic'}))}",10.0
MALEDIM_1,MALEDIM,MALEDIM,set(),set(),10.0
MALEDIM_2,MALEDIM,MALEDIM,set(),"{('null', frozenset()), ('o', frozenset({'+atomic'}))}",10.3
CHEEK_3,CHEEK,CHEEK,set(),"{('null', frozenset()), ('a', frozenset({'+atomic'}))}",10.5
CHEEK_4,CHEEK,CHEEK,set(),"{('null', frozenset()), ('a', frozenset({'+atomic'})), ('e', frozenset({'-atomic'}))}",10.5
STAINDIM_1,STAINDIM,STAINDIM,set(),set(),9.9
STAINDIM_2,STAINDIM,STAINDIM,set(),"{('null', frozenset()), ('a', frozenset({'+atomic'}))}",10.0
NETTINGDIM_1,NETTINGDIM,NETTINGDIM,set(),set(),9.9
NETTINGDIM_2,NETTINGDIM,NETTINGDIM,set(),"{('null', frozenset()), ('a', frozenset({'+atomic'}))}",10.0
TVB_1,TVB,TVB,set(),set(),10.0
TVB_2,TVB,TVB,set(),"{('null', frozenset({'+atomic'})), ('null', frozenset())}",9.9
REMOTECONTROL_1,REMOTECONTROL,REMOTECONTROL,set(),set(),9.9
REMOTECONTROL_2,REMOTECONTROL,REMOTECONTROL,set(),"{('null', frozenset()), ('o', frozenset({'+atomic'}))}",10.0
VIDEOCAMERA_1,VIDEOCAMERA,VIDEOCAMERA,set(),set(),9.9
VIDEOCAMERA_2,VIDEOCAMERA,VIDEOCAMERA,set(),"{('null', frozenset()), ('a', frozenset({'+atomic'}))}",10.0
RASPBERRYA_1,RASPBERRYA,RASPBERRYA,set(),set(),9.9
RASPBERRYA_2,RASPBERRYA,RASPBERRYA,set(),"{('null', frozenset()), ('e', frozenset({'+atomic'}))}",9.9
SPRING_1,SPRING,SPRING,set(),set(),10.0
SPRING_2,SPRING,SPRING,set(),"{('null', frozenset()), ('a', frozenset({'+atomic'}))}",10.5
RASPBERRYA_3,RASPBERRYA,RASPBERRYA,set(),"{('null', frozenset()), ('i', frozenset({'-atomic'}))}",10.0
RASPBERRYA_4,RASPBERRYA,RASPBERRYA,set(),"{('null', frozenset()), ('e', frozenset({'+atomic'})), ('i', frozenset({'-atomic'}))}",10.0
FLOWER_3,FLOWER,FLOWER,set(),"{('null', frozenset()), ('e', frozenset({'+atomic'}))}",10.0
FLOWER_4,FLOWER,FLOWER,set(),"{('null', frozenset()), ('e', frozenset({'+atomic'})), ('i', frozenset({'-atomic'}))}",10.4
BAND_1,BAND,BAND,set(),set(),10.4
BAND_2,BAND,BAND,set(),"{('null', frozenset()), ('a', frozenset({'+atomic'}))}",10.0
DRUMB_1,DRUMB,DRUMB,set(),set(),9.700000000000001
DRUMB_2,DRUMB,DRUMB,set(),"{('null', frozenset()), ('o', frozenset({'+atomic'}))}",9.9
TRUMPET_3,TRUMPET,TRUMPET,set(),"{('null', frozenset()), ('e', frozenset({'-atomic'}))}",9.700000000000001
TRUMPET_4,TRUMPET,TRUMPET,set(),"{('a', frozenset({'+atomic'})), ('null', frozenset()), ('e', frozenset({'-atomic'}))}",9.700000000000001
RUN_3,RUN,RUN,set(),"{('null', frozenset()), ('e', frozenset({'-atomic'}))}",9.9
RUN_4,RUN,RUN,set(),"{('a', frozenset({'+atomic'})), ('null', frozenset()), ('e', frozenset({'-atomic'}))}",10.0
SIGNOR_1,SIGNOR,SIGNOR,set(),set(),10.100000000000001
SIGNOR_2,SIGNOR,SIGNOR,set(),"{('null', frozenset()), ('e', frozenset({'+atomic'}))}",9.700000000000001
TURN_1,TURN,TURN,set(),set(),10.200000000000001
TURN_2,TURN,TURN,set(),"{('null', frozenset()), ('o', frozenset({'+atomic'}))}",9.9
TURTLEDIM_1,TURTLEDIM,TURTLEDIM,set(),set(),9.8
TURTLEDIM_2,TURTLEDIM,TURTLEDIM,set(),"{('null', frozenset()), ('a', frozenset({'+atomic'}))}",10.0
REINDEER_1,REINDEER,REINDEER,set(),set(),10.0
REINDEER_2,REINDEER,REINDEER,set(),"{('null', frozenset()), ('a', frozenset({'+atomic'}))}",10.5
SHOVEL_1,SHOVEL,SHOVEL,set(),set(),10.0
SHOVEL_2,SHOVEL,SHOVEL,set(),"{('null', frozenset()), ('e', frozenset({'-atomic'}))}",9.9
FELTTIPPEN_3,FELTTIPPEN,FELTTIPPEN,set(),"{('null', frozenset()), ('i', frozenset({'-atomic'}))}",10.0
FELTTIPPEN_4,FELTTIPPEN,FELTTIPPEN,set(),"{('null', frozenset()), ('o', frozenset({'+atomic'})), ('i', frozenset({'-atomic'}))}",10.0
RULER_1,RULER,RULER,set(),set(),10.0
RULER_2,RULER,RULER,set(),"{('null', frozenset()), ('o', frozenset({'+atomic'}))}",9.9
TRUCK_3,TRUCK,TRUCK,set(),"{('null', frozenset({'+atomic'})), ('null', frozenset())}",9.700000000000001
TRUCK_4,TRUCK,TRUCK,set(),"{('null', frozenset({'+atomic'})), ('null', frozenset()), ('null', frozenset({'-atomic'}))}",9.9
PASTEBOARD_1,PASTEBOARD,PASTEBOARD,set(),set(),10.0
PASTEBOARD_2,PASTEBOARD,PASTEBOARD,set(),"{('null', frozenset()), ('o', frozenset({'+atomic'}))}",9.8
TRIAL_1,TRIAL,TRIAL,set(),set(),9.9
TRIAL_2,TRIAL,TRIAL,set(),"{('null', frozenset()), ('e', frozenset({'-atomic'}))}",9.9
CONTOUR_3,CONTOUR,CONTOUR,set(),"{('null', frozenset()), ('i', frozenset({'-atomic'}))}",10.0
CONTOUR_4,CONTOUR,CONTOUR,set(),"{('null', frozenset()), ('o', frozenset({'+atomic'})), ('i', frozenset({'-atomic'}))}",10.0
LENS_1,LENS,LENS,set(),set(),10.0
LENS_2,LENS,LENS,set(),"{('null', frozenset()), ('e', frozenset({'+atomic'}))}",10.5
PROFILE_1,PROFILE,PROFILE,set(),set(),9.9
PROFILE_2,PROFILE,PROFILE,set(),"{('null', frozenset()), ('o', frozenset({'+atomic'}))}",10.0
NOSEAUG_1,NOSEAUG,NOSEAUG,set(),set(),10.0
NOSEAUG_2,NOSEAUG,NOSEAUG,set(),"{('null', frozenset()), ('e', frozenset({'+atomic'}))}",9.9
SHEETA_1,SHEETA,SHEETA,set(),set(),9.600000000000001
SHEETA_2,SHEETA,SHEETA,set(),"{('null', frozenset()), ('o', frozenset({'+atomic'}))}",9.600000000000001
JAR_1,JAR,JAR,set(),set(),9.9
JAR_2,JAR,JAR,set(),"{('null', frozenset()), ('o', frozenset({'+atomic'}))}",9.9
MATDIM_1,MATDIM,MATDIM,set(),set(),9.9
MATDIM_2,MATDIM,MATDIM,set(),"{('null', frozenset()), ('o', frozenset({'+atomic'}))}",9.9
STREET_1,STREET,STREET,set(),set(),9.9
STREET_2,STREET,STREET,set(),"{('null', frozenset()), ('a', frozenset({'+atomic'}))}",10.0
FATHER_1,FATHER,FATHER,set(),set(),10.0
FATHER_2,FATHER,FATHER,set(),"{('null', frozenset()), ('o', frozenset({'+atomic'}))}",9.9
BULLDOG_1,BULLDOG,BULLDOG,set(),set(),9.9
BULLDOG_2,BULLDOG,BULLDOG,set(),"{('null', frozenset({'+atomic'})), ('null', frozenset())}",9.9
SPIN_1,SPIN,SPIN,set(),set(),9.9
SPIN_2,SPIN,SPIN,set(),"{('null', frozenset()), ('a', frozenset({'+atomic'}))}",10.0
CANDLEDIM_1,CANDLEDIM,CANDLEDIM,set(),set(),9.8
CANDLEDIM_2,CANDLEDIM,CANDLEDIM,set(),"{('null', frozenset()), ('e', frozenset({'-atomic'}))}",10.0
CANDLEDIM_3,CANDLEDIM,CANDLEDIM,set(),"{('null', frozenset()), ('a', frozenset({'+atomic'}))}",11.0
CANDLEDIM_4,CANDLEDIM,CANDLEDIM,set(),"{('null', frozenset()), ('a', frozenset({'+atomic'})), ('e', frozenset({'-atomic'}))}",10.5
REPLY_1,REPLY,REPLY,set(),set(),9.9
REPLY_2,REPLY,REPLY,set(),"{('null', frozenset()), ('a', frozenset({'+atomic'}))}",10.0
CAPB_1,CAPB,CAPB,set(),set(),9.8
CAPB_2,CAPB,CAPB,set(),"{('null', frozenset()), ('o', frozenset({'+atomic'}))}",10.0
MARKETDIM_1,MARKETDIM,MARKETDIM,set(),set(),10.0
MARKETDIM_2,MARKETDIM,MARKETDIM,set(),"{('null', frozenset()), ('o', frozenset({'+atomic'}))}",9.9
HAT_3,HAT,HAT,set(),"{('null', frozenset()), ('i', frozenset({'-atomic'}))}",9.9
HAT_4,HAT,HAT,set(),"{('null', frozenset()), ('o', frozenset({'+atomic'})), ('i', frozenset({'-atomic'}))}",9.9
BANANA_1,BANANA,BANANA,set(),set(),10.0
BANANA_2,BANANA,BANANA,set(),"{('null', frozenset()), ('e', frozenset({'-atomic'}))}",11.0
GIRAFFE_1,GIRAFFE,GIRAFFE,set(),set(),10.3
GIRAFFE_2,GIRAFFE,GIRAFFE,set(),"{('null', frozenset()), ('a', frozenset({'+atomic'}))}",10.4
BABYBOTTLE_1,BABYBOTTLE,BABYBOTTLE,set(),set(),9.8
BABYBOTTLE_2,BABYBOTTLE,BABYBOTTLE,set(),"{('null', frozenset({'+atomic'})), ('null', frozenset())}",10.0
SIREN_1,SIREN,SIREN,set(),set(),10.0
SIREN_2,SIREN,SIREN,set(),"{('null', frozenset()), ('a', frozenset({'+atomic'}))}",10.4
METER_1,METER,METER,set(),set(),9.9
METER_2,METER,METER,set(),"{('null', frozenset()), ('o', frozenset({'+atomic'}))}",10.0
BEARD_1,BEARD,BEARD,set(),set(),9.9
BEARD_2,BEARD,BEARD,set(),"{('null', frozenset()), ('a', frozenset({'+atomic'}))}",10.0
PACKAGEDIM_3,PACKAGEDIM,PACKAGEDIM,set(),"{('null', frozenset()), ('i', frozenset({'-atomic'}))}",10.0
PACKAGEDIM_4,PACKAGEDIM,PACKAGEDIM,set(),"{('null', frozenset()), ('o', frozenset({'+atomic'})), ('i', frozenset({'-atomic'}))}",9.9
RIBBON_1,RIBBON,RIBBON,set(),set(),10.0
RIBBON_2,RIBBON,RIBBON,set(),"{('null', frozenset()), ('i', frozenset({'-atomic'}))}",9.9
LITTLEFINGER_1,LITTLEFINGER,LITTLEFINGER,set(),set(),10.0
LITTLEFINGER_2,LITTLEFINGER,LITTLEFINGER,set(),"{('null', frozenset()), ('o', frozenset({'+atomic'}))}",10.4
KNOTDIM_1,KNOTDIM,KNOTDIM,set(),set(),9.700000000000001
KNOTDIM_2,KNOTDIM,KNOTDIM,set(),"{('null', frozenset()), ('o', frozenset({'+atomic'}))}",9.9
DRAWER_1,DRAWER,DRAWER,set(),set(),10.0
DRAWER_2,DRAWER,DRAWER,set(),"{('null', frozenset()), ('i', frozenset({'-atomic'}))}",9.9
BREATHLESSNESS_1,BREATHLESSNESS,BREATHLESSNESS,set(),set(),10.0
BREATHLESSNESS_2,BREATHLESSNESS,BREATHLESSNESS,set(),"{('null', frozenset()), ('e', frozenset({'+atomic'}))}",9.9
DRAWERS_1,DRAWERS,DRAWERS,set(),set(),9.9
DRAWERS_2,DRAWERS,DRAWERS,set(),"{('null', frozenset()), ('a', frozenset({'+atomic'}))}",10.0
STICK_1,STICK,STICK,set(),set(),9.9
STICK_2,STICK,STICK,set(),"{('null', frozenset()), ('e', frozenset({'+atomic'}))}",10.100000000000001
TOY_1,TOY,TOY,set(),set(),10.5
TOY_2,TOY,TOY,set(),"{('null', frozenset()), ('i', frozenset({'-atomic'}))}",10.0
COMB_1,COMB,COMB,set(),set(),10.0
COMB_2,COMB,COMB,set(),"{('null', frozenset()), ('e', frozenset({'+atomic'}))}",11.0
SAW_1,SAW,SAW,set(),set(),10.0
SAW_2,SAW,SAW,set(),"{('null', frozenset()), ('a', frozenset({'+atomic'}))}",9.8
SOLDIER_1,SOLDIER,SOLDIER,set(),set(),9.9
SOLDIER_2,SOLDIER,SOLDIER,set(),"{('null', frozenset()), ('i', frozenset({'-atomic'}))}",10.0
GUN_1,GUN,GUN,set(),set(),10.0
GUN_2,GUN,GUN,set(),"{('null', frozenset()), ('i', frozenset({'-atomic'}))}",9.9
MEDICINE_1,MEDICINE,MEDICINE,set(),set(),10.5
MEDICINE_2,MEDICINE,MEDICINE,set(),"{('null', frozenset()), ('a', frozenset({'+atomic'}))}",9.9
CRUMBDIM_1,CRUMBDIM,CRUMBDIM,set(),set(),10.0
CRUMBDIM_2,CRUMBDIM,CRUMBDIM,set(),"{('null', frozenset()), ('a', frozenset({'+atomic'}))}",9.9
FINGER_5,FINGER,FINGER,set(),"{('null', frozenset()), ('a', frozenset({'-atomic'}))}",9.9
FINGER_6,FINGER,FINGER,set(),"{('null', frozenset()), ('a', frozenset({'-atomic'})), ('o', frozenset({'+atomic'}))}",10.0
ARMS_1,ARMS,ARMS,set(),set(),10.0
ARMS_2,ARMS,ARMS,set(),"{('null', frozenset()), ('a', frozenset({'-atomic'}))}",9.9
TRAIL_1,TRAIL,TRAIL,set(),set(),10.4
TRAIL_2,TRAIL,TRAIL,set(),"{('null', frozenset()), ('a', frozenset({'+atomic'}))}",12.700000000000001
PISTOL_1,PISTOL,PISTOL,set(),set(),10.8
PISTOL_2,PISTOL,PISTOL,set(),"{('null', frozenset()), ('a', frozenset({'+atomic'}))}",17.8
BASIN_1,BASIN,BASIN,set(),set(),10.0
BASIN_2,BASIN,BASIN,set(),"{('null', frozenset()), ('a', frozenset({'+atomic'}))}",9.9
GALLEON_1,GALLEON,GALLEON,set(),set(),10.0
GALLEON_2,GALLEON,GALLEON,set(),"{('null', frozenset()), ('e', frozenset({'+atomic'}))}",9.8
VEIL_1,VEIL,VEIL,set(),set(),9.9
VEIL_2,VEIL,VEIL,set(),"{('null', frozenset()), ('e', frozenset({'-atomic'}))}",10.0
SKULL_1,SKULL,SKULL,set(),set(),10.0
SKULL_2,SKULL,SKULL,set(),"{('null', frozenset()), ('o', frozenset({'+atomic'}))}",9.9
MONTH_1,MONTH,MONTH,set(),set(),10.0
MONTH_2,MONTH,MONTH,set(),"{('null', frozenset()), ('e', frozenset({'+atomic'}))}",9.9
SUBWAY_1,SUBWAY,SUBWAY,set(),set(),10.0
SUBWAY_2,SUBWAY,SUBWAY,set(),"{('null', frozenset()), ('o', frozenset({'+atomic'}))}",9.8
WEDDING_1,WEDDING,WEDDING,set(),set(),10.0
WEDDING_2,WEDDING,WEDDING,set(),"{('null', frozenset()), ('o', frozenset({'+atomic'}))}",9.9
HANDLEB_1,HANDLEB,HANDLEB,set(),set(),9.9
